αὐτοῦ	<p id="lx"><lx>αὐτοῦ</lx> </p><p id="mf"><mf></mf> <fr>4<small>x</small></fr> </p><br/><p id="gl"><gl></gl> </p><p id="df"><df>here, <a href="B:470 26:36">Mt. 26:36</a>; <a href="B:490 9:27">Lk. 9:27</a>; <br/>there, <a href="B:510 18:19">Acts 18:19</a>; <a href="B:510 21:4">21:4</a>*</df> </p><p id="st"><trl>autou</trl> | GK <gk>7000</gk> </p>	here		autou	
πρεσβύτης	<p id="lx"><lx>πρεσβύτης, ου, ὁ</lx> </p><p id="mf"><mf>n-1f</mf> <fr>3<small>x</small></fr> </p><br/><p id="gl"><gl>older man, possibly an official of the church in some contexts</gl> </p><p id="df"><df>an old man, aged person, <a href="B:490 1:18">Lk. 1:18</a>; <a href="B:630 2:2">Tit. 2:2</a>; <a href="B:640 1:9">Phlm. 9</a>*</df> </p><p id="st"><trl>presbytēs</trl> | S <a href="S:G4246"><st>4246</st></a> | GK <gk>4566</gk> </p>	older man		presbytēs	
πρεσβῦτις	<p id="lx"><lx>πρεσβῦτις, ιδος, ἡ</lx> </p><p id="mf"><mf>n-3c(2)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>older woman, possibly an official of the church in context</gl> </p><p id="df"><df>an aged woman, <a href="B:630 2:3">Tit. 2:3</a>*</df> </p><p id="st"><trl>presbytis</trl> | S <a href="S:G4247"><st>4247</st></a> | GK <gk>4567</gk> </p>	older woman		presbytis	
πρίν	<p id="lx"><lx>πρίν</lx> </p><p id="mf"><mf>adverb</mf> <fr>13<small>x</small></fr> </p><br/><p id="gl"><gl>before</gl> </p><p id="df"><df>can function as a temporal <ab>conj.</ab> and an improper prep., before, of time, <a href="B:470 26:34">Mt. 26:34</a>, <a href="B:470 26:75">75</a>; <a href="B:480 14:72">Mk. 14:72</a>; <br/><el>πρὶν ἤ</el>, sooner than, before, <a href="B:470 1:18">Mt. 1:18</a>; <a href="B:490 2:26">Lk. 2:26</a></df> </p><p id="st"><trl>prin</trl> | S <a href="S:G4250"><st>4250</st></a> | GK <gk>4570</gk> </p>	before		prin	
Πρίσκα	<p id="lx"><lx>Πρίσκα, ης, ἡ</lx> </p><p id="mf"><mf>n-1c</mf> <fr>3<small>x</small></fr> </p><br/><p id="gl"><gl>Prisca, Priscilla</gl> </p><p id="df"><df>see also <el>Πρόσκιλλα</el>, Prisca, <ab>pr.</ab> name, <a href="B:520 16:3">Rom. 16:3</a>; <a href="B:530 16:19">1 Cor. 16:19</a>; <a href="B:620 4:19">2 Tim. 4:19</a>*</df> </p><p id="st"><trl>Priska</trl> | S <a href="S:G4251"><st>4251</st></a> | GK <gk>4571</gk> </p>	Prisca		Priska	
Πρίσκιλλα	<p id="lx"><lx>Πρίσκιλλα, ης, ἡ</lx> </p><p id="mf"><mf>n-1c</mf> <fr>3<small>x</small></fr> </p><br/><p id="gl"><gl>Priscilla, Prisca</gl> </p><p id="df"><df>Priscilla, <ab>pr.</ab> name, the diminutive form of <el>Πρισκα</el>, the wife of Apollos, <a href="B:510 18:2">Acts 18:2</a>, <a href="B:510 18:18">18</a>, <a href="B:510 18:26">26</a>*</df> </p><p id="st"><trl>Priskilla</trl> | S <a href="S:G4252"><st>4252</st></a> | GK <gk>4572</gk> </p>	Priscilla		Priskilla	
πρίζω	<p id="lx"><lx>πρίζω</lx> </p><p id="mf"><mf>v-2a(1)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(pass.)</pr> to be sawn in two</gl> </p><p id="df"><df><ab>also spelled</ab> <el>πριω</el>, to saw, saw in two, <a href="B:650 11:37">Heb. 11:37</a>*</df> </p><p id="st"><trl>prizō</trl> | S <a href="S:G4249"><st>4249</st></a> | GK <gk>4569</gk> </p>	(pass.) to be sawn in two		prizō	
πρό	<p id="lx"><lx>πρό</lx> </p><p id="mf"><mf>prep</mf> <fr>47<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(of place)</pr> before, at; <pr>(of time)</pr> before, some time ago</gl> </p><p id="df"><df>before, of place, in front of, in advance of, <a href="B:470 11:10">Mt. 11:10</a>; <a href="B:490 1:76">Lk. 1:76</a>; <a href="B:510 5:23">Acts 5:23</a>; <br/>before, of time, <a href="B:470 5:12">Mt. 5:12</a>; <a href="B:490 11:38">Lk. 11:38</a>; <br/>before an infin. with the <ab>gen.</ab> of the article, before, before that, <a href="B:470 6:8">Mt. 6:8</a>; <a href="B:490 2:21">Lk. 2:21</a>; <br/>before, above, in preference, <a href="B:660 5:12">Jas. 5:12</a>; <a href="B:670 4:8">1 Pet. 4:8</a></df> </p><p id="st"><trl>pro</trl> | S <a href="S:G4253"><st>4253</st></a> | GK <gk>4574</gk> </p>	(of place) before		pro	
προαιρέω	<p id="lx"><lx>προαιρέω</lx> </p><p id="mf"><mf>cv-1d(2a)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(mid.)</pr> to decide, determine</gl> </p><p id="df"><df>to prefer, choose; <ab>met.</ab> to purpose, intend considerately, <a href="B:540 9:7">2 Cor. 9:7</a>*</df> </p><p id="st"><trl>proaireō</trl> | S <a href="S:G4255"><st>4255</st></a> | GK <gk>4576</gk> </p>	(mid.) to decide		proaireō	
προαύλιον	<p id="lx"><lx>προαύλιον, ου, τό</lx> </p><p id="mf"><mf>n-2c</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>entryway, gateway</gl> </p><p id="df"><df>the exterior court, before an edifice, <a href="B:480 14:68">Mk. 14:68</a>*</df> </p><p id="st"><trl>proaulion</trl> | S <a href="S:G4259"><st>4259</st></a> | GK <gk>4580</gk> </p>	entryway		proaulion	
προβαίνω	<p id="lx"><lx>προβαίνω</lx> </p><p id="mf"><mf>cv-3d</mf> <fr>5<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(spacial)</pr> to go on, go on farther; <pr>(temporal)</pr> to be well along <pr>(in years)</pr>, advanced <pr>(in age)</pr></gl> </p><p id="df"><df>to go forward, advance, <a href="B:470 4:21">Mt. 4:21</a>; <a href="B:480 1:19">Mk. 1:19</a>; <br/>to advance in life, <a href="B:490 1:7">Lk. 1:7</a>, <a href="B:490 1:18">18</a>; <a href="B:490 2:36">2:36</a>*</df> </p><p id="st"><trl>probainō</trl> | S <a href="S:G4260"><st>4260</st></a> | GK <gk>4581</gk> </p>	(spacial) to go on		probainō	
προβατικός	<p id="lx"><lx>προβατικός, ή, όν</lx> </p><p id="mf"><mf>a-1a(2a)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>pertaining to sheep; <pr>(pr.n.)</pr> the Sheep <pr>(Gate)</pr></gl> </p><p id="df"><df>belonging, or pertaining to sheep; <el>ἡ προβατικὴ</el>, (<el>πύλη</el>) the sheep gate, <a href="B:500 5:2">Jn. 5:2</a>*</df> </p><p id="st"><trl>probatikos</trl> | S <a href="S:G4262"><st>4262</st></a> | GK <gk>4583</gk> </p>	pertaining to sheep		probatikos	
προβάτιον	<p id="lx"><lx>προβάτιον, ου, τό</lx> </p><p id="mf"><mf>n-2c</mf> <fr>0<small>x</small></fr> </p><br/><p id="gl"><gl>lamb</gl> </p><p id="df"><df></df> </p><p id="st"><trl>probation</trl> | S <a href="S:G4263"><st>4263</st></a> | GK <gk>4584</gk> </p>	lamb		probation	
πρόβατον	<p id="lx"><lx>πρόβατον, -ου, τό</lx> </p><p id="mf"><mf>n-2c</mf> <fr>39<small>x</small></fr> </p><br/><p id="gl"><gl>sheep</gl> </p><p id="df"><df>a sheep, <a href="B:470 7:15">Mt. 7:15</a>; <a href="B:470 9:36">9:36</a>; <a href="B:470 10:16">10:16</a>; <br/><ab>met.</ab> <a href="B:470 10:6">Mt. 10:6</a>; <a href="B:470 15:24">15:24</a></df> </p><p id="st"><trl>probaton</trl> | S <a href="S:G4263"><st>4263</st></a> | GK <gk>4585</gk> </p>	sheep		probaton	
προβιβάζω	<p id="lx"><lx>προβιβάζω</lx> </p><p id="mf"><mf>cv-2a(1)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(pass.)</pr> to be prompted, caused to come forward</gl> </p><p id="df"><df>to cause, any one to advance, to lead forward; <ab>met.</ab> to incite, instigate, <a href="B:470 14:8">Mt. 14:8</a>*</df> </p><p id="st"><trl>probibazō</trl> | S <a href="S:G4264"><st>4264</st></a> | GK <gk>4586</gk> </p>	(pass.) to be prompted		probibazō	
προβλέπω	<p id="lx"><lx>προβλέπω</lx> </p><p id="mf"><mf>cv-1b(1)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(mid.)</pr> to plan, select, provide</gl> </p><p id="df"><df>to foresee; <ab>mid.</ab> to provide beforehand, <a href="B:650 11:40">Heb. 11:40</a>*</df> </p><p id="st"><trl>problepō</trl> | S <a href="S:G4265"><st>4265</st></a> | GK <gk>4587</gk> </p>	(mid.) to plan		problepō	
προχειρίζω	<p id="lx"><lx>προχειρίζω</lx> </p><p id="mf"><mf>cv-2a(1)</mf> <fr>3<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(mid.)</pr> to choose, appoint</gl> </p><p id="df"><df>also listed as a deponent, <el>προχειρίζομαι</el>, to take into the hand, to make ready for use or action; to constitute, destine, <a href="B:510 3:20">Acts 3:20</a>; <a href="B:510 22:14">22:14</a>; <a href="B:510 26:16">26:16</a>*</df> </p><p id="st"><trl>procheirizō</trl> | S <a href="S:G4400"><st>4400</st></a> | GK <gk>4741</gk> </p>	(mid.) to choose		procheirizō	
προχειροτονέω	<p id="lx"><lx>προχειροτονέω</lx> </p><p id="mf"><mf>cv-1d(2a)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>to choose beforehand, appoint beforehand</gl> </p><p id="df"><df><ab>pr.</ab> to elect before <a href="B:510 10:41">Acts 10:41</a>*</df> </p><p id="st"><trl>procheirotoneō</trl> | S <a href="S:G4401"><st>4401</st></a> | GK <gk>4742</gk> </p>	to choose beforehand		procheirotoneō	
Πρόχορος	<p id="lx"><lx>Πρόχορος, ου, ὁ</lx> </p><p id="mf"><mf>n-2a</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>Procorus</gl> </p><p id="df"><df>Prochorus, <ab>pr.</ab> name, <a href="B:510 6:5">Acts 6:5</a>*</df> </p><p id="st"><trl>Prochoros</trl> | S <a href="S:G4402"><st>4402</st></a> | GK <gk>4743</gk> </p>	Procorus		Prochoros	
πρόδηλος	<p id="lx"><lx>πρόδηλος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>3<small>x</small></fr> </p><br/><p id="gl"><gl>obvious, clear, evident</gl> </p><p id="df"><df>previously manifest, before known; plainly manifest, very clear, prominently conspicuous, <a href="B:610 5:24">1 Tim. 5:24</a>, <a href="B:610 5:25">25</a>; <a href="B:650 7:14">Heb. 7:14</a>*</df> </p><p id="st"><trl>prodēlos</trl> | S <a href="S:G4271"><st>4271</st></a> | GK <gk>4593</gk> </p>	obvious		prodēlos	
πρόδρομος	<p id="lx"><lx>πρόδρομος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>going before, forerunner</gl> </p><p id="df"><df>a precursor, forerunner, one who advances to explore and prepare the way, <a href="B:650 6:20">Heb. 6:20</a>*</df> </p><p id="st"><trl>prodromos</trl> | S <a href="S:G4274"><st>4274</st></a> | GK <gk>4596</gk> </p>	going before		prodromos	
προέχω	<p id="lx"><lx>προέχω</lx> </p><p id="mf"><mf>cv-1b(2)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(mid.)</pr> to be better off, have an advantage</gl> </p><p id="df"><df>to have, or hold before; <ab>intrans.</ab> and <ab>mid.</ab> to excel, surpass, have advantage or preeminence, <a href="B:520 3:9">Rom. 3:9</a>*</df> </p><p id="st"><trl>proechō</trl> | S <a href="S:G4284"><st>4284</st></a> | GK <gk>4604</gk> </p>	(mid.) to be better off		proechō	
προελπίζω	<p id="lx"><lx>προελπίζω</lx> </p><p id="mf"><mf>cv-2a(1)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>to be the first to hope, hope beforehand</gl> </p><p id="df"><df>to have hope and confidence, in a person or thing beforehand, <a href="B:560 1:12">Eph. 1:12</a>*</df> </p><p id="st"><trl>proelpizō</trl> | S <a href="S:G4276"><st>4276</st></a> | GK <gk>4598</gk> </p>	to be the first to hope		proelpizō	
προενάρχομαι	<p id="lx"><lx>προενάρχομαι</lx> </p><p id="mf"><mf>cv-1b(2)</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>to begin beforehand, begin previously</gl> </p><p id="df"><df>to begin before, a particular time, <a href="B:540 8:6">2 Cor. 8:6</a>, <a href="B:540 8:10">10</a>*</df> </p><p id="st"><trl>proenarchomai</trl> | S <a href="S:G4278"><st>4278</st></a> | GK <gk>4599</gk> </p>	to begin beforehand		proenarchomai	
προεπαγγέλλω	<p id="lx"><lx>προεπαγγέλλω</lx> </p><p id="mf"><mf>cv-2d(1)</mf> <fr>0<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(mid.)</pr> to promise beforehand; <pr>(pass.)</pr> to be promised previously</gl> </p><p id="df"><df></df> </p><p id="st"><trl>proepangellō</trl> | S <a href="S:G4279"><st>4279</st></a> | GK <gk>4600</gk> </p>	(mid.) to promise beforehand		proepangellō	
προευαγγελίζομαι	<p id="lx"><lx>προευαγγελίζομαι</lx> </p><p id="mf"><mf>cv-2a(1)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>to announce the gospel in advance</gl> </p><p id="df"><df>to announce joyful tidings beforehand, <a href="B:550 3:8">Gal. 3:8</a>*</df> </p><p id="st"><trl>proeuangelizomai</trl> | S <a href="S:G4283"><st>4283</st></a> | GK <gk>4603</gk> </p>	to announce the gospel in advance		proeuangelizomai	
προγίνομαι	<p id="lx"><lx>προγίνομαι</lx> </p><p id="mf"><mf>cv-1c(2)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>to commit beforehand, happen previously</gl> </p><p id="df"><df>to be, or happen before, be previously done or committed; <el>προγεγονώς</el>, bygone, previous, <a href="B:520 3:25">Rom. 3:25</a></df> </p><p id="st"><trl>proginomai</trl> | S <a href="S:G4266"><st>4266</st></a> | GK <gk>4588</gk> </p>	to commit beforehand		proginomai	
πρόγνωσις	<p id="lx"><lx>πρόγνωσις, εως, ἡ</lx> </p><p id="mf"><mf>n-3e(5b)</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>foreknowledge</gl> </p><p id="df"><df>foreknowledge; <ab>in NT</ab> previous determination, purpose, <a href="B:510 2:23">Acts 2:23</a>; <a href="B:670 1:2">1 Pet. 1:2</a>*</df> </p><p id="st"><trl>prognōsis</trl> | S <a href="S:G4268"><st>4268</st></a> | GK <gk>4590</gk> </p>	foreknowledge		prognōsis	
πρόγονος	<p id="lx"><lx>πρόγονος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(pl.)</pr> parents, forefathers, ancestors</gl> </p><p id="df"><df>born earlier, elder; a progenitor, <ab>pl.</ab> progenitors; parents, <a href="B:610 5:4">1 Tim. 5:4</a>; <br/>forefathers, ancestors, <a href="B:620 1:3">2 Tim. 1:3</a>*</df> </p><p id="st"><trl>progonos</trl> | S <a href="S:G4269"><st>4269</st></a> | GK <gk>4591</gk> </p>	(pl.) parents		progonos	
πρωΐ	<p id="lx"><lx>πρωΐ</lx> </p><p id="mf"><mf>adverb</mf> <fr>12<small>x</small></fr> </p><br/><p id="gl"><gl>early in the morning</gl> </p><p id="df"><df>in the morning, early, <a href="B:470 16:3">Mt. 16:3</a>; <a href="B:470 20:1">20:1</a>; <a href="B:480 15:1">Mk. 15:1</a>; <a href="B:510 28:23">Acts 28:23</a>; <br/>the morning watch, which ushers in the dawn, <a href="B:480 13:35">Mk. 13:35</a></df> </p><p id="st"><trl>prōi</trl> | S <a href="S:G4404"><st>4404</st></a> | GK <gk>4745</gk> </p>	early in the morning		prōi	
πρωΐα	<p id="lx"><lx>πρωΐα, ας, ἡ</lx> </p><p id="mf"><mf>n-1a</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>early morning</gl> </p><p id="df"><df>morning, the morning hour, <a href="B:470 27:1">Mt. 27:1</a>; <a href="B:500 21:4">Jn. 21:4</a>*</df> </p><p id="st"><trl>prōia</trl> | S <a href="S:G4405"><st>4405</st></a> | GK <gk>4746</gk> </p>	early morning		prōia	
πρώι&μος	<p id="lx"><lx>πρόι&μος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>early; <pr>(n.)</pr> autumn rains <pr>(in October of the modern calendar)</pr></gl> </p><p id="df"><df><ab>also spelled</ab> <el>πρώιμος</el>, early, <a href="B:660 5:7">Jas. 5:7</a>*</df> </p><p id="st"><trl>proimos</trl> | S <a href="S:G4406"><st>4406</st></a> | GK <gk>4611</gk> </p>	early		proimos	
πρωι&νός	<p id="lx"><lx>πρωι&νός, ή, όν</lx> </p><p id="mf"><mf>a-1a(2a)</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>early, pertaining to the morning</gl> </p><p id="df"><df>belonging to the morning, morning, <a href="B:730 2:28">Rev. 2:28</a>; <a href="B:730 22:16">22:16</a>*</df> </p><p id="st"><trl>prōinos</trl> | S <a href="S:G4407"><st>4407</st></a> | GK <gk>4748</gk> </p>	early		prōinos	
προΐστημι	<p id="lx"><lx>προΐστημι</lx> </p><p id="mf"><mf>cv-6a</mf> <fr>8<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(act/mid)</pr> to manage, direct, lead; <pr>(mid.)</pr> to devote oneself, busy oneself to</gl> </p><p id="df"><df>to set before; <ab>met.</ab> to set over, appoint with authority; <ab>intrans.</ab> 2 aor. <el>προὔστην</el>, <ab>perf.</ab> <el>προέστηκα</el>, <ab>part.</ab> <el>προεστώς</el>, and <ab>mid.</ab> <el>προισταμαι</el>, to preside, govern, superintend, <a href="B:520 12:8">Rom. 12:8</a>; <a href="B:590 5:12">1 Thess. 5:12</a>; <a href="B:610 3:4">1 Tim. 3:4</a>, <a href="B:610 3:5">5</a>, <a href="B:610 3:12">12</a>; <a href="B:610 5:17">5:17</a>; <br/><ab>mid.</ab> to undertake resolutely, to practise diligently, to maintain the practice of, <a href="B:630 3:8">Tit. 3:8</a>, <a href="B:630 3:14">14</a>*</df> </p><p id="st"><trl>proistēmi</trl> | S <a href="S:G4291"><st>4291</st></a> | GK <gk>4613</gk> </p>	(act/mid) to manage		proistēmi	
προκαλέω	<p id="lx"><lx>προκαλέω</lx> </p><p id="mf"><mf>cv-1d(2b)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(mid.)</pr> to provoke, challenge</gl> </p><p id="df"><df>to call out, challenge to fight; to provoke, irritate, with feelings of ungenerous rivalry, <a href="B:550 5:26">Gal. 5:26</a>*</df> </p><p id="st"><trl>prokaleō</trl> | S <a href="S:G4292"><st>4292</st></a> | GK <gk>4614</gk> </p>	(mid.) to provoke		prokaleō	
προκαταρτίζω	<p id="lx"><lx>προκαταρτίζω</lx> </p><p id="mf"><mf>cv-2a(1)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>to arrange for in advance, get ready beforehand</gl> </p><p id="df"><df>to make ready, prepare, or complete beforehand, <a href="B:540 9:5">2 Cor. 9:5</a>*</df> </p><p id="st"><trl>prokatartizō</trl> | S <a href="S:G4294"><st>4294</st></a> | GK <gk>4616</gk> </p>	to arrange for in advance		prokatartizō	
πρόκειμαι	<p id="lx"><lx>πρόκειμαι</lx> </p><p id="mf"><mf>cv-6b</mf> <fr>5<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(pass.)</pr> to be set before, present</gl> </p><p id="df"><df>to lie, or be placed before; <ab>met.</ab> to be proposed or set before, as a duty, example, reward, <ab>etc.</ab>, <a href="B:650 6:18">Heb. 6:18</a>; <a href="B:650 12:1">12:1</a>, <a href="B:650 12:2">2</a>; <a href="B:720 1:7">Jude 7</a>; <br/>to be at hand, be present, <a href="B:540 8:12">2 Cor. 8:12</a>*</df> </p><p id="st"><trl>prokeimai</trl> | S <a href="S:G4295"><st>4295</st></a> | GK <gk>4618</gk> </p>	(pass.) to be set before		prokeimai	
προκοπή	<p id="lx"><lx>προκοπή, ῆς, ἡ</lx> </p><p id="mf"><mf>n-1b</mf> <fr>3<small>x</small></fr> </p><br/><p id="gl"><gl>progress, advancement</gl> </p><p id="df"><df>advance upon a way; <ab>met.</ab> progress, advancement, furtherance, <a href="B:570 1:12">Phil. 1:12</a>, <a href="B:570 1:25">25</a>; <a href="B:610 4:15">1 Tim. 4:15</a>*</df> </p><p id="st"><trl>prokopē</trl> | S <a href="S:G4297"><st>4297</st></a> | GK <gk>4620</gk> </p>	progress		prokopē	
πρόκριμα	<p id="lx"><lx>πρόκριμα, ατος, τό</lx> </p><p id="mf"><mf>n-3c(4)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>partiality, discrimination, prejudice</gl> </p><p id="df"><df>previous judgment, prejudice, or, preference, partiality, <a href="B:610 5:21">1 Tim. 5:21</a>*</df> </p><p id="st"><trl>prokrima</trl> | S <a href="S:G4299"><st>4299</st></a> | GK <gk>4622</gk> </p>	partiality		prokrima	
προκυρόω	<p id="lx"><lx>προκυρόω</lx> </p><p id="mf"><mf>cv-1d(3)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>to establish previously, ratify beforehand</gl> </p><p id="df"><df>to sanction and establish previously, ratify and confirm before, <a href="B:550 3:17">Gal. 3:17</a>*</df> </p><p id="st"><trl>prokyroō</trl> | S <a href="S:G4300"><st>4300</st></a> | GK <gk>4623</gk> </p>	to establish previously		prokyroō	
πρόνοια	<p id="lx"><lx>πρόνοια, ας, ἡ</lx> </p><p id="mf"><mf>n-1a</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>foresight, provision, care</gl> </p><p id="df"><df>forethought; providence, provident care, <a href="B:510 24:2">Acts 24:2</a>; <br/>provision, <a href="B:520 13:14">Rom. 13:14</a>*</df> </p><p id="st"><trl>pronoia</trl> | S <a href="S:G4307"><st>4307</st></a> | GK <gk>4630</gk> </p>	foresight		pronoia	
προπάτωρ	<p id="lx"><lx>προπάτωρ, ορος, ὁ</lx> </p><p id="mf"><mf>n-3f(2b)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>forefather, ancestor</gl> </p><p id="df"><df>a grandfather; a progenitor, or ancestor, <a href="B:520 4:1">Rom. 4:1</a>*</df> </p><p id="st"><trl>propatōr</trl> | S <a href="S:G3962"><st>3962</st></a> | GK <gk>4635</gk> </p>	forefather		propatōr	
προπέμπω	<p id="lx"><lx>προπέμπω</lx> </p><p id="mf"><mf>cv-1b(1)</mf> <fr>9<small>x</small></fr> </p><br/><p id="gl"><gl>to accompany, escort; to send on one's way, help on one's journey</gl> </p><p id="df"><df>to send on before; to accompany, or attend out of respect, escort, accompany for a certain distance on setting out on a journey, <a href="B:510 15:3">Acts 15:3</a>; <a href="B:510 20:38">20:38</a>; <a href="B:510 21:5">21:5</a>; <br/>to furnish with things necessary for a journey, <a href="B:630 3:13">Tit. 3:13</a>; <a href="B:710 1:6">3 Jn. 6</a></df> </p><p id="st"><trl>propempō</trl> | S <a href="S:G4311"><st>4311</st></a> | GK <gk>4636</gk> </p>	to accompany		propempō	
προπετής	<p id="lx"><lx>προπετής, ές</lx> </p><p id="mf"><mf>a-4a</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>rash, reckless, thoughtless</gl> </p><p id="df"><df>falling forwards; <ab>meton.</ab> precipitate, rash, <a href="B:510 19:36">Acts 19:36</a>; <a href="B:620 3:4">2 Tim. 3:4</a>*</df> </p><p id="st"><trl>propetēs</trl> | S <a href="S:G4312"><st>4312</st></a> | GK <gk>4637</gk> </p>	rash		propetēs	
πρόφασις	<p id="lx"><lx>πρόφασις, εως, ἡ</lx> </p><p id="mf"><mf>n-3e(5b)</mf> <fr>6<small>x</small></fr> </p><br/><p id="gl"><gl>excuse; pretense, show, cover</gl> </p><p id="df"><df><ab>pr.</ab> that which appears in front, that which is put forward to hide the true state of things; a fair show or pretext, <a href="B:510 27:30">Acts 27:30</a>; <br/>a specious cloak, <a href="B:470 23:13">Mt. 23:13</a>; <a href="B:590 2:5">1 Thess. 2:5</a>; <br/>an excuse, <a href="B:500 15:22">Jn. 15:22</a></df> </p><p id="st"><trl>prophasis</trl> | S <a href="S:G4392"><st>4392</st></a> | GK <gk>4733</gk> </p>	excuse		prophasis	
προφέρω	<p id="lx"><lx>προφέρω</lx> </p><p id="mf"><mf>cv-1c(1)</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>to bring out</gl> </p><p id="df"><df>to bring before, present; to bring forth, or out, produce, <a href="B:490 6:45">Lk. 6:45</a> (2x)*</df> </p><p id="st"><trl>propherō</trl> | S <a href="S:G4393"><st>4393</st></a> | GK <gk>4734</gk> </p>	to bring out		propherō	
προφητεία	<p id="lx"><lx>προφητεία, -ας, ἡ</lx> </p><p id="mf"><mf>n-1a</mf> <fr>19<small>x</small></fr> </p><br/><p id="gl"><gl>prophecy, an inspired message, sometimes encouraging obedience to God, sometimes proclaiming the future as a warning to preparedness and continued obedience</gl> </p><p id="df"><df>prophecy, a prediction of future events, <a href="B:470 13:14">Mt. 13:14</a>; <a href="B:680 1:20">2 Pet. 1:20</a>, <a href="B:680 1:21">21</a>; <br/>prophecy, a gifted faculty of setting forth and enforcing revealed truth, <a href="B:530 12:10">1 Cor. 12:10</a>; <a href="B:530 13:2">13:2</a>; <br/>prophecy, matter of divine teaching set forth by special gift, <a href="B:610 1:18">1 Tim. 1:18</a></df> </p><p id="st"><trl>prophēteia</trl> | S <a href="S:G4394"><st>4394</st></a> | GK <gk>4735</gk> </p>	prophecy		prophēteia	
προφήτης	<p id="lx"><lx>προφήτης, -ου, ὁ</lx> </p><p id="mf"><mf>n-1f</mf> <fr>144<small>x</small></fr> </p><br/><p id="gl"><gl>prophet, one who speaks inspired utterances; the writings of the OT prophets; see also <a href="S:<el>προφητεία</el>"/><el>προφητεία</el></a></gl> </p><p id="df"><df><ab>pr.</ab> a spokesman for another; <ab>spc.</ab> a spokesman or interpreter for a deity; a prophet, seer, <a href="B:630 1:12">Tit. 1:12</a>; <br/><ab>in NT</ab> a prophet, a divinely commissioned and inspired person, <a href="B:470 14:5">Mt. 14:5</a>; <a href="B:490 7:16">Lk. 7:16</a>, <a href="B:490 7:39">39</a>; <a href="B:500 9:17">Jn. 9:17</a>; <br/>a prophet in the Christian church, a person gifted for the exposition of divine truth, <a href="B:530 12:28">1 Cor. 12:28</a>, <a href="B:530 12:29">29</a>; <br/>a prophet, a foreteller of the future, <a href="B:470 1:22">Mt. 1:22</a>, <ab>et al. freq.</ab>; <el>οἱ προφῆται</el>, the prophetic scriptures of the Old Testament, <a href="B:490 16:29">Lk. 16:29</a></df> </p><p id="st"><trl>prophētēs</trl> | S <a href="S:G4396"><st>4396</st></a> | GK <gk>4737</gk> </p>	prophet		prophētēs	
