H8403	源自<a href='S:H1129'>H1129</a>；TWOT-255d；陰性名詞｜➊樣式，結構，模式｜ⓐ結構，構造①意思不明確｜ⓑ模式｜ⓒ樣式，形象	תַּבְנִית	tabnîyth	tab-neeth'	
H8404	源自<a href='S:H1197'>H1197</a>；專有名詞（地名）｜他備拉：燃燒｜➊在巴蘭曠野的一個地方	תַּבְעֵרָה	Tabʻêrâh	tab-ay-raw'	
H8405	與<a href='S:H948'>H948</a>同源；專有名詞（地名）｜提備斯：引人著目的｜➊靠近示劍的一個城鎮	תֵּבֵץ	Têbêts	tay-bates'	
H8406	相當於<a href='S:H7665'>H7665</a>；TWOT-3052；動詞｜➊破碎｜（P'al）破成碎片（分詞）<a href='B:340 2:42'>但2:42</a>	תְּבַר	tᵉbar	teb-ar'	
H8407	源自外來語；陽性專有名詞｜提革拉-毗列色（Tiglath-pileser）或 提革拉-毗尼色（Tilgath-pilneser）：你將會發現這美妙的結合｜➊在北國以色列王比加時入侵撒瑪利亞的亞述王	תִּגְלַת פִּלְאֶסֶר	Tiglath Pilʼeçer	tig-lath' pil-eh'-ser	
H8408	源自<a href='S:H1580'>H1580</a>；TWOT-360c；陽性名詞｜➊好處<a href='B:230 116:12'>詩116:12</a>	תַּגְמוּל	tagmûwl	tag-mool'	
H8409	源自<a href='S:H1624'>H1624</a>；TWOT-378b；陰性名詞｜➊爭論，紛爭，敵對<a href='B:230 39:10'>詩39:10</a>	תִּגְרָה	tigrâh	tig-raw'	
H8410	顯然源自<a href='S:H1725'>H1725</a>；TWOT-408b；陽性名詞｜➊闊葉樹的一種｜ⓐ可能是黃楊木，榆樹	תִּדְהָר	tidhâr	tid-hawr'	
H8411	源自<a href='S:H1753'>H1753</a>原有 持守 之意；TWOT-2669d；陰性名詞｜➊連續，持續｜ⓐ持續地（作副詞）	תְּדִירָא	tᵉdîyrâʼ	ted-ee-raw'	
H8412	顯然源自<a href='S:H8558'>H8558</a>；專有名詞（地名）｜達莫：棕櫚樹｜➊所羅門王佔領哈馬瑣巴後所修建的一座城市<a href='B:140 8:4'>代下8:4</a>；<a href='B:110 9:18'>王上9:18</a>	תַּדְמֹר	Tadmôr	tad-more'	
H8413	可能源自<a href='S:H1763'>H1763</a>；陽性專有名詞｜提達：好兒子｜➊許多遊牧民族部落的首領，基大老瑪的盟友	תִּדְעָל	Tidʻâl	tid-awl'	
H8414	字根已不使用（廢棄）；TWOT-2494a；陽性名詞｜➊沒有形狀，混亂，非真實，虛無｜ⓐ無形質（原始的地）①空無一物，虛空之處｜ⓑ虛空不真實的事物（偶像的）（象徵）｜ⓒ荒地，曠野（人煙罕至之處）｜ⓓ混亂之處｜ⓔ空虛｜有關時溝論見<a href='S:H8756'>H8756</a>	תֹּהוּ	tôhûw	to'-hoo	
H8415	源自<a href='S:H1949'>H1949</a>；TWOT-2495a；陰性/陽性名詞｜➊深淵，深處，海｜ⓐ深處（地下水的）｜ⓑ深（海）｜ⓒ原始的海洋，深處｜ⓓ深處（河川的）<a href='B:230 71:20'>詩71:20</a>｜ⓔ深處（海的）｜ⓔ無底坑，墳墓	תְּהֹום	tᵉhôwm	teh-home'	
H8416	源自<a href='S:H1984'>H1984</a>；TWOT-500c；陰性名詞｜➊讚美，讚歌｜ⓐ讚美，崇拜，感謝（對神的）｜ⓑ一般或公開的讚美行為｜ⓒ讚美詩（作為詩題）<a href='B:230 145:1'>詩145:1</a>｜ⓓ讚美（神的本性或行為或屬性之要求）｜ⓔ名聲，聲譽，榮耀①大馬士革的②讚美的對象，擁有名聲的人（比喻用法）	תְּהִלָּה	tᵉhillâh	teh-hil-law'	
H8417	源自一已不用之名詞<a href='S:H1984'>H1984</a>（咆哮）；TWOT-2494b；陰性名詞｜➊錯誤<a href='B:220 4:18'>伯4:18</a>	תׇּהֳלָה	tohŏlâh	to-hol-aw'	
H8418	源自<a href='S:H1980'>H1980</a>；TWOT-498e；陰性名詞｜➊行進<a href='B:160 12:31'>尼12:31</a>	תַּהֲלֻכָה	tahălukâh	tah-hal-oo-kaw'	
H8419	源自<a href='S:H2015'>H2015</a>；TWOT-512f；陰性名詞｜➊乖僻，悖理的事	תַּהְפֻּכָה	tahpukâh	tah-poo-kaw'	
H8420	源自<a href='S:H8427'>H8427</a>；TWOT-2496a；陽性名詞｜➊記號｜ⓐ記號（作為免除審判的記號）<a href='B:330 9:4'>結9:4</a><a href='B:330 9:6'>,6</a>｜ⓑ（寫下的）記號（為證）<a href='B:220 31:35'>伯31:35</a>	תָּו	tâv	tawv	
H8421	相當於<a href='S:H7725'>H7725</a>；TWOT-3053；動詞｜➊回轉，回來｜ⓐ（P'al）回轉，回來｜ⓑ（Aphel）①恢復<a href='B:150 6:5'>拉6:5</a>②回應	תּוּב	tûwb	toob	
H8422	可能源自外來語；陽性專有名詞｜土巴：你應當被帶出來｜陽性專有名詞｜➊亞弗的兒子、挪亞的孫子｜表示地區的專有名詞｜➋一個在東小亞細亞的地區｜ⓐ很可能就是加帕多家（Cappadocia）這個地方	תּוּבַל	Tûwbal	too-bal'	
H8423	可能源自<a href='S:H2986'>H2986</a>（與<a href='S:H2981'>H2981</a>比較）和<a href='S:H7014'>H7014</a>；陽性專有名詞（人名）｜土八該隱：你將由該隱而生｜➊拉麥和洗拉的兒子，第一位打造金屬製品的人	תּוּבַל קַיִן	Tûwbal Qayin	too-bal' kah'-yin	
H8424	源自<a href='S:H3013'>H3013</a>；TWOT-839b；陰性名詞｜➊悲哀，哀愁，憂愁（用在詩體）	תּוּגָה	tûwgâh	too-gaw'	
H8425	可能源自外來語；｜陀迦瑪：你將使她痛心｜陽性專有名詞｜➊歌篾的兒子，雅弗的孫子，挪亞的曾孫｜專有地方名詞｜➋陀迦瑪後裔所居住的地方｜ⓐ可能指亞美尼亞	תֹּוגַרְמָה	Tôwgarmâh	to-gar-maw'	
H8426	源自<a href='S:H3034'>H3034</a>；TWOT-847b；陰性名詞｜➊感恩，感謝｜ⓐ讚美神｜ⓑ禮儀敬拜讚歌中的感謝｜ⓒ感恩的詩班，隊伍，行列或團體｜ⓓ感謝祭，感恩祭物｜ⓔ認罪	תֹּודָה	tôwdâh	to-daw'	
H8427	字根型；TWOT-2496；動詞｜➊做記號，留下或立下記號｜ⓐ（Piel）做記號<a href='B:90 21:14'>撒上21:14</a>｜ⓑ（Hiphil）在……之上立下記號<a href='B:330 9:4'>結9:4</a>	תָּוָה	tâvâh	taw-vaw'	
H8428	字根型，或可能和<a href='S:H8427'>H8427</a>同意，取其在 刮成碎片 的意義上之相似性；TWOT-2497；動詞｜➊（Hiphil）可能是使痛苦，傷害（喻意）的意思<a href='B:230 78:41'>詩78:41</a>	תָּוָה	tâvâh	taw-vaw'	
H8429	相當於<a href='S:H8539'>H8539</a>或者<a href='S:H7582'>H7582</a>（掃蕩毀壞），與<a href='S:H8428'>H8428</a>比較；TWOT-3054；動詞｜➊（P'al）吃了一驚，被驚嚇到<a href='B:340 3:24'>但3:24</a>	תְּוַהּ	tᵉvahh	tev-ah'	
H8430	字根已不使用（降低）；陽性專有名詞｜陀亞：卑微｜➊蘇弗的兒子，以列的兒子，希幔與撒母耳的先祖<a href='B:130 6:34'>代上6:34</a>	תֹּוחַ	Tôwach	to'-akh	
H8431	源自<a href='S:H3176'>H3176</a>；TWOT-859b；陰性名詞｜➊指望	תֹּוחֶלֶת	tôwcheleth	to-kheh'-leth	
H8432	源自一個意為（切斷）的字根；已不使用；TWOT-2498；陽性名詞｜➊當中，中間｜ⓐ當中，中間｜ⓑ……裡面，從中經過（接在行動動詞之後）｜ⓒ在…中間（用於一群人之間）｜ⓓ在…之間（用於兩者之間）｜ⓔ從…之中（拿走或分開……等等）	תָּוֶךְ	tâvek	taw'-vek	
H8433	源自<a href='S:H3198'>H3198</a>；TWOT-865a,865b；陰性名詞｜➊指責，爭論｜ⓐ爭論，控告｜ⓑ指責，責罵	תֹּוכֵחָה	tôwkêchâh	to-kay-khaw'	
H8434	源自<a href='S:H3205'>H3205</a>；專有地名｜陀臘：世代｜➊屬西緬人的一座城鎮<a href='B:130 4:29'>代上4:29</a>｜ⓐ亦作伊勒多臘，見<a href='S:H513'>H513</a>	תֹּולָד	Tôwlâd	to-lawd'	
H8435	源自<a href='S:H3205'>H3205</a>；TWOT-867g；陰性複數名詞｜➊世代｜ⓐ人類和他們的子孫的記錄，依次連續的世代，根據父母區隔的世代｜ⓑ天地的生成（天地由來的記錄）	תֹּולְדָה	tôwlᵉdâh	to-led-aw'	
H8436	源自<a href='S:H8524'>H8524</a>；陽性專有名詞（人名）｜提倫：禮物｜➊猶大人示門的兒子<a href='B:130 4:20'>代上4:20</a>	תּוּלֹון	Tûwlôwn	too-lone'	
H8437	源自<a href='S:H3213'>H3213</a>；TWOT-868c；陽性名詞｜➊他們糟蹋我們｜ⓐ意思不清楚<a href='B:230 137:3'>詩137:3</a>	תֹּולָל	tôwlâl	to-lawl'	
H8438	源自<a href='S:H3216'>H3216</a>；TWOT-2516b；陽性名詞｜➊蟲子，丹顏，鮮紅色｜ⓐ蟲-雌coccus ilicis｜ⓑ丹顏，鮮紅色，朱紅色①由雌coccus ilicis乾燥後所製的染料｜➋蟲，蛆｜ⓐ蟲，蠐螬｜ⓑcoccus ilicis虫	תֹּולָע	tôwlâʻ	to-law'	
H8439	與<a href='S:H8438'>H8438</a>同；陽性專有名詞（人名）｜陀拉：蟲｜➊以薩迦的長子，陀拉族的始祖｜➋以薩迦族人，普瓦的兒子，是繼亞比米勒以後的以色列士師{<a href='B:70 10:1'>士10:1</a> }	תֹּולָע	Tôwlâʻ	to-law'	
H8440	源自<a href='S:H8439'>H8439</a>的種族名稱；陽性專有名詞｜陀拉族：見 陀拉（蠕蟲）｜➊以薩迦之子陀拉的後裔<a href='B:40 26:23'>民26:23</a>	תֹּולָעִי	Tôwlâʻîy	to-law-ee'	
H8441	<a href='S:H8581'>H8581</a>的主動分詞；TWOT-2530a；陰性名詞｜➊可憎惡的事物｜ⓐ在宗教禮儀方面（指不潔淨的食物，偶像，異族通婚）｜ⓑ在道德的方面（指惡行等）	תֹּועֵבַה	tôwʻêbah	to-ay-baw'	
H8442	<a href='S:H8582'>H8582</a>的主動分詞；TWOT-2531a；陰性名詞｜➊錯誤，流蕩｜ⓐ錯誤（道德上及宗教上）<a href='B:290 32:6'>賽32:6</a>｜ⓑ混亂，擾亂<a href='B:160 4:8'>尼4:8</a>	תֹּועָה	tôwʻâh	to-aw'	
H8443	源自<a href='S:H3286'>H3286</a>；TWOT-886a；陰性名詞｜➊出眾	תֹּועָפָה	tôwʻâphâh	to-aw-faw'	
H8444	源自<a href='S:H3318'>H3318</a>；TWOT-893e；陰性名詞｜➊外出，極端，逃離｜ⓐ外出，末端（邊界）｜ⓑ生命的源頭<a href='B:240 4:23'>箴4:23</a>｜ⓒ脫逃（死亡）<a href='B:230 68:20'>詩68:20</a>	תֹּוצָאָה	tôwtsâʼâh	to-tsaw-aw'	
H8445	與<a href='S:H3349'>H3349</a>同源；陽性專有名詞（人名）｜特瓦：盼望｜➊沙龍的父親，女先知戶勒大的丈夫，猶大王約西亞時的人<a href='B:140 34:22'>代下34:22</a>	תֹּוקַהַת	Tôwqahath	to-kah'-ath	
H8446	字根型；TWOT-2500；動詞｜➊尋找，搜尋，偵察，探索｜ⓐ（Qal）①尋找，挑選，發現如何做某一件事<a href='B:250 2:3'>傳2:3</a>②偵察，探索○探險者，間諜（分詞）③著手○商人，經商者（分詞）｜ⓑ（Hiphil）搜尋，搜察	תּוּר	tûwr	toor	
H8447	源自<a href='S:H8446'>H8446</a>；TWOT-2500a；陽性名詞｜➊辮子，盤繞（用於指頭髮或金條）｜➋輪次，連續，順序	תֹּור	tôwr	tore	
H8448	可能與<a href='S:H8447'>H8447</a>同；TWOT-2500a；陰性名詞｜➊辮子，扭（毛髮或金子的），鍊子｜ⓐ意思不確定	תֹּור	tôwr	tore	
H8449	可能與<a href='S:H8447'>H8447</a>相同；TWOT-2500c；陰性名詞｜➊鴿子，斑鳩	תֹּור	tôwr	tore	
H8450	相當於（但拼法改變）<a href='S:H7794'>H7794</a>；TWOT-3055；陽性名詞｜➊公牛（作獻祭用）	תֹּור	tôwr	tore	
H8451	源自<a href='S:H3384'>H3384</a>；TWOT-910d；陰性名詞｜➊律法，指引，教誨｜ⓐ指引，指示①人的②神的③先知的教導②彌賽亞時代的教誨③祭司的指示或教誨｜ⓑ律法｜ⓒ慣例，規矩	תֹּורָה	tôwrâh	to-raw'	
H8452	可能源自<a href='S:H8448'>H8448</a>；TWOT-910d；陰性名詞｜➊（人的）風俗，行為習俗，時尚，常規<a href='B:100 7:19'>撒下7:19</a>	תֹּורָה	tôwrâh	to-raw'	
H8453	源自<a href='S:H3427'>H3427</a>；TWOT-922d；陽性名詞｜➊寄居者，外地人	תֹּושָׁב	tôwshâb	to-shawb'	
H8454	字根已不使用（證實）；TWOT-923a；陰性名詞｜➊智慧，充分的智慧，持久的成功｜ⓐ充分或有效用的才智｜ⓑ持久的成功（充分智慧的效益）	תּוּשִׁיָּה	tûwshîyâh	too-shee-yaw'	
H8455	字根已不使用（重擊）；TWOT-933a；陽性名詞｜➊一種武器｜ⓐ可能是一個短棍或狼牙棒<a href='B:220 41:29'>伯41:29</a>	תֹּותָח	tôwthâch	to-thawkh'	
H8456	字根型；TWOT-2501；動詞｜➊（Hiphil）砍掉，去除<a href='B:290 18:5'>賽18:5</a>	תָּזַז	tâzaz	taw-zaz'	
H8457	源自<a href='S:H2181'>H2181</a>；TWOT-563c；陰性名詞｜➊姦淫	תַּזְנוּת	taznûwth	taz-nooth'	
H8458	源自<a href='S:H2254'>H2254</a>，作為出自於<a href='S:H2256'>H2256</a>的名詞作為動詞；TWOT-596a；陰性名詞｜➊指導，引導，建議｜ⓐ指導，引導｜ⓑ建議①好的的或有智慧的勸告②惡人的計議	תַּחְבֻּלָה	tachbulâh	takh-boo-law'	
H8459	字根已不使用 意為壓抑；陽性專有名詞（人名）｜託戶：低下｜➊利未人蘇弗的兒子，以利戶的父親，撒母耳的高祖父<a href='B:90 1:1'>撒上1:1</a>	תֹּחוּ	Tôchûw	to'-khoo	
H8460	相當於<a href='S:H8478'>H8478</a>；TWOT-3056；介系詞｜➊在……之下	תְּחֹות	tᵉchôwth	tekh-oth'	
H8461	可能源自<a href='S:H2453'>H2453</a>；陽性專有名詞｜他革捫人：你將使我有智慧｜➊用來指大衛的大能勇士約設巴設<a href='B:100 23:8'>撒下23:8</a>	תַּחְכְּמֹנִי	Tachkᵉmônîy	takh-kem-o-nee'	
H8462	源自<a href='S:H2490'>H2490</a>（開口）；TWOT-661d；陰性名詞｜➊開始，起初	תְּחִלָּה	tᵉchillâh	tekh-il-law'	
H8463	源自<a href='S:H2456'>H2456</a>；TWOT-648a；陽性複數名詞｜➊疾病	תַּחֲלוּא	tachălûwʼ	takh-al-oo'	
H8464	源自<a href='S:H2554'>H2554</a>；TWOT-678b；陽性名詞｜➊公鴕鳥，也有可能是貓頭鷹或燕子｜ⓐ一種在宗教儀式上被視為不潔的鳥類	תַּחְמָס	tachmâç	takh-mawce'	
H8465	可能源自<a href='S:H2583'>H2583</a>；陽性專有名詞｜他罕：營地｜➊以法蓮人，他拉的兒子並為以法蓮之一家族的始祖	תַּחַן	Tachan	takh'-an	
H8466	源自<a href='S:H2583'>H2583</a>；TWOT-690d；陰性名詞｜➊紮營，駐紮<a href='B:120 6:8'>王下6:8</a>	תַּחֲנָה	tachănâh	takh-an-aw'	
H8467	源自<a href='S:H2603'>H2603</a>；TWOT-694f；陰性名詞｜➊恩惠，懇求，懇求恩惠｜ⓐ恩惠ⓑ懇求恩惠	תְּחִנָּה	tᵉchinnâh	tekh-in-naw'	
H8468	與<a href='S:H8467'>H8467</a>同；陽性專有名詞（人名）｜提欣拿：懇求｜➊猶大人伊施屯之子，珥拿轄人之祖<a href='B:130 4:12'>代上4:12</a>	תְּחִנָּה	Tᵉchinnâh	tekh-in-naw'	
H8469	源自<a href='S:H2603'>H2603</a>；TWOT-694g；陽性名詞｜➊懇求施恩｜ⓐ對人ⓑ對神	תַּחֲנוּן	tachănûwn	takh-an-oon'	
H8470	源自<a href='S:H8465'>H8465</a>的種族名稱；形容詞｜他罕族：見 他罕（汝將衰落）｜➊以法蓮人他拉的兒子，他罕的後裔<a href='B:40 26:35'>民26:35</a>	תַּחֲנִי	Tachănîy	takh-an-ee'	
H8471	埃及文衍生字；專有名詞（地名）｜答比匿 ：你將雙手充滿憐憫｜➊埃及的一個城市；現在的Tel Defenneh或Tel Defneh，座落在泰尼斯東南約十八哩（廿九公里）的地方	תַּחְפַּנְחֵס	Tachpanchêç	takh-pan-khace'	
H8472	源自埃及文；陰性專有名詞｜答比匿：王的妻子｜➊在大衛王及所羅門王時代的一位埃及王后<a href='B:110 11:19'>王上11:19-20</a>	תַּחְפְּנֵיס	Tachpᵉnêyç	takh-pen-ace'	
H8473	源自<a href='S:H2734'>H2734</a>，取其<a href='S:H2352'>H2352</a>或<a href='S:H2353'>H2353</a>的原意；TWOT-2502；陽性名詞｜➊（麻布做的）甲胄	תַּחֲרָא	tachărâʼ	takh-ar-aw'	
H8474	源自<a href='S:H2734'>H2734</a>詼諧的字根（忌妒之火）；TWOT-736；動詞｜➊（Tiphel）使陷入情緒煩燥的激動中	תַּחָרָה	tachârâh	takh-aw-raw'	
H8475	用於<a href='S:H8390'>H8390</a>；陽性專有名詞（人名）｜他利亞：迷人的｜➊便雅憫人米迦的兒子，掃羅的後裔<a href='B:130 9:41'>代上9:41</a>	תַּחְרֵעַ	Tachrêaʻ	takh-ray'-ah	
H8476	可能源自外來語；TWOT-2503；陽性名詞｜➊一種皮革，獸皮｜ⓐ可能是獾或儒艮，海豚，或綿羊	תַּחַשׁ	tachash	takh'-ash	
H8477	與<a href='S:H8476'>H8476</a>同；陽性專有名詞（人名）｜他轄：懦艮｜➊拿鶴和他的妾流瑪所生的兒子，亞伯拉罕的侄子<a href='B:10 22:24'>創22:24</a>	תַּחַשׁ	Tachash	takh'-ash	
H8478	來源同<a href='S:H8430'>H8430</a>；TWOT-2504；陽性名詞｜➊下面，下方，取代，由於，因為，為……緣故，平坦<a href='B:60 6:5'>書6:5</a>，到，有……原因，由於陽性名詞｜ⓐ下面受格的副詞｜ⓑ在……之下介系詞｜ⓒ在……之下①在腳下（慣用語）②甘甜<a href='B:260 4:11'>歌4:11</a>，征服，女人，負重或壓迫下（比喻用法）③於征服或佔領｜ⓓ某人所處之下①在某人的位子，某人所處之地（慣用語，接反身代名詞）②取代，代替（有轉讓）③取代，交換（用於事情的互換）連接詞｜ⓔ替代，替｜ⓕ由此之故，由於複合字｜ⓖ在某範圍內，之下，其中（於行動動詞之後）｜ⓗ從下面，從下方，從手下，從其位，在下，在之下	תַּחַת	tachath	takh'-ath	
H8479	相當於<a href='S:H8478'>H8478</a>；TWOT-3056；介系詞｜➊在……之下<a href='B:340 4:14'>但4:14</a>	תַּחַת	tachath	takh'-ath	
H8480	與<a href='S:H8478'>H8478</a>同；｜他哈：駐地｜陽性專有名詞（人名）｜➊哥轄族利未人，亞惜的兒子，烏列的父親<a href='B:130 6:24'>代上6:24</a>｜➋哥轄族利未人，亞惜的兒子，西番雅的父親<a href='B:130 6:37'>代上6:37</a>｜ⓐ可能與<a href='S:H1'>H1</a>）同｜➌比列的兒子，以法蓮的曾孫，以拉大的父親<a href='B:130 7:20'>代上7:20</a>｜➍以拉大的兒子，➌的孫子，撒拔的父親<a href='B:130 7:20'>代上7:20</a>｜專有名詞（地名）｜➌以色列人在曠野之一駐地<a href='B:40 33:26'>民33:26-27</a>	תַּחַת	Tachath	takh'-ath	
H8481	源自<a href='S:H8478'>H8478</a>；TWOT-2504a；形容詞｜➊較低的，最低的	תַּחְתֹּון	tachtôwn	takh-tone'	
H8482	源自<a href='S:H8478'>H8478</a>；TWOT-2504b；形容詞｜➊低的，較低的，最低的｜ⓐ作為形容詞ⓑ作為實名詞	תַּחְתִּי	tachtîy	takh-tee'	
H8483	顯然源自<a href='S:H8482'>H8482</a>的陽性複數 或<a href='S:H8478'>H8478</a>與<a href='S:H2320'>H2320</a>；專有名詞（地名）｜他停-合示：最低的月亮｜➊約旦河東靠近基列的一個地方<a href='B:100 24:6'>撒下24:6</a>	תַּחְתִּים חׇדְשִׁי	Tachtîym Chodshîy	takh-teem' khod-shee'	
H8484	源自<a href='S:H8432'>H8432</a>；TWOT-2498a；形容詞｜➊中間的，居中的	תִּיכֹון	tîykôwn	tee-kone'	
H8485	可能源自外來語；｜堤瑪：沙漠｜陽性專有名詞（人名）｜➊以實瑪利的第九個兒子｜地名專有名詞｜➋以實馬利的兒子堤瑪所定居的地方	תֵּימָא	Têymâʼ	tay-maw'	
H8486	源自<a href='S:H3225'>H3225</a>；TWOT-872e；陰性名詞｜➊南方，南風｜ⓐ南方，南方區域（領土，星宿，天空）｜ⓑ朝向南邊，往南（特別是地形的描述）｜ⓓ南風<a href='B:230 78:26'>詩78:26</a>；<a href='B:260 4:16'>歌4:16</a>	תֵּימָן	têymân	tay-mawn'	
H8487	與<a href='S:H8486'>H8486</a>相同；｜提幔：南方｜陽性專有名詞｜➊以利法之子，以掃之孫，以東的君王之一｜➋從以利法之子，以掃之孫而來的後裔；以其人民的才智而聞名｜地名專有名詞｜➌提幔的後裔所佔據的地區，位於以土買東方	תֵּימָן	Têymân	tay-mawn'	
H8488	可能是<a href='S:H8489'>H8489</a>的替換；陽性專有名詞｜提米尼：南方的｜➊猶大人亞施戶和其雙妻之一的拿拉所生的兒子<a href='B:130 4:6'>代上4:6</a>	תֵּימְנִי	Têymᵉnîy	tay-men-ee'	
H8489	源自<a href='S:H8487'>H8487</a>的種族名稱；陽性專有名詞｜提幔人：見 提幔（Teman<a href='S:H8487'>H8487</a>）向南的｜➊提幔地的居民，其地在以土買東方	תֵּימָנִי	Têymânîy	tay-maw-nee'	
H8490	與<a href='S:H8558'>H8558</a>有同一字根；TWOT-2523d；陰性名詞｜➊柱子，圓柱（頂端像棕櫚一樣張開）	תִּימָרָה	tîymârâh	tee-maw-raw'	
H8491	源自一已不使用之名詞（其意不明）；陽性專有名詞（人名）｜提洗人：你應向前行去｜➊提洗的居民<a href='B:130 11:45'>代上11:45</a>	תִּיצִי	Tîytsîy	tee-tsee'	
H8492	源自<a href='S:H3423'>H3423</a>（逐出）；TWOT-2505；陽性名詞｜➊酒，新酒，新醡出的酒	תִּירֹושׁ	tîyrôwsh	tee-roshe'	
H8493	可能源自<a href='S:H3372'>H3372</a>；陽性專有名詞｜提利：害怕｜➊猶大人耶哈利勒的兒子<a href='B:130 4:16'>代上4:16</a>	תִּירְיָא	Tîyrᵉyâʼ	tee-reh-yaw'	
H8494	可能源自外來語；陽性專有名詞（人名）｜提拉：渴望｜➊雅弗的兒子，挪亞的孫子	תִּירָס	Tîyrâç	tee-rawce'	
H8495	字根已不使用，意指靶；TWOT-2506；陽性名詞｜➊公山羊	תַּיִשׁ	tayish	tah'-yeesh	
H8496	和<a href='S:H8432'>H8432</a>同源，（切成碎片）；TWOT-2509a；陽性名詞｜➊傷害，壓迫	תֹּךְ	tôk	toke	
H8497	字根型；TWOT-2507；動詞｜➊（Pual）被引領，被召集｜ⓐ意思完全不清楚<a href='B:50 33:3'>申33:3</a>	תָּכָה	tâkâh	taw-kaw'	
H8498	<a href='S:H8505'>H8505</a>的被動分詞；TWOT-964e；陰性名詞｜➊排置，儲備，固定的地方｜ⓐ排置，羅列<a href='B:330 43:11'>結43:11</a>｜ⓑ儲備<a href='B:410 2:9'>鴻2:9</a>｜ⓒ固定的地方<a href='B:220 23:3'>伯23:3</a>	תְּכוּנָה	tᵉkûwnâh	tek-oo-naw'	
H8499	源自<a href='S:H3559'>H3559</a>；TWOT-964e；陰性名詞｜➊固定的地方，亦即居處<a href='B:220 23:3'>伯23:3</a>	תְּכוּנָה	tᵉkûwnâh	tek-oo-naw'	
H8500	可能源自外來衍生字；TWOT-2508；陽性名詞｜➊孔雀，猩猩｜ⓐ意思不確定	תֻּכִּי	tukkîy	took-kee'	
H8501	字根已不使用，意指割開，如：壓碎；TWOT-2509?；陽性名詞｜➊傷害，壓迫<a href='B:240 29:13'>箴29:13</a>	תָּכָךְ	tâkâk	taw-kawk'	
H8502	源自<a href='S:H3615'>H3615</a>；TWOT-982e；陰性名詞｜➊完美，完全<a href='B:230 119:96'>詩119:96</a>	תִּכְלָה	tiklâh	tik-law'	
H8503	源自<a href='S:H3615'>H3615</a>；TWOT-982f；陰性名詞｜➊終點，完全｜ⓐ終點ⓑ徹底完全<a href='B:230 139:22'>詩139:22</a>	תַּכְלִית	taklîyth	tak-leeth'	
H8504	可能代表<a href='S:H7827'>H7827</a>；TWOT-2510；陰性名詞｜➊藍紫色，藍紫色的東西｜ⓐ藍紫色的線｜ⓑ藍紫色的東西或織布	תְּכֵלֶת	tᵉkêleth	tek-ay'-leth	
H8505	字根型；TWOT-2511；動詞｜➊調節，測量，評量，｜ⓐ（Qal）評估（分詞）｜ⓑ（Niphal）①被評量②調為標準值｜ⓒ（Piel）量，分給｜ⓓ（Pual）①被測量<a href='B:120 12:11'>王下12:11</a>	תָּכַן	tâkan	taw-kan'	
H8506	源自<a href='S:H8505'>H8505</a>；TWOT-2511a；陽性名詞｜➊測量	תֹּכֶן	tôken	to'-ken	
H8507	與<a href='S:H8506'>H8506</a>同；專有名詞（地名）｜陀健：測量｜➊至大衛王時期之前屬西緬的一個城鎮<a href='B:130 4:32'>代上4:32</a>	תֹּכֶן	Tôken	to'-ken	
H8508	源自<a href='S:H8506'>H8506</a>；TWOT-2511b；陰性名詞｜➊尺寸，比例	תׇּכְנִית	toknîyth	tok-neeth'	
H8509	似乎字根已不使用（圍繞）；TWOT-1037a；陽性名詞｜➊外袍<a href='B:190 8:15'>斯8:15</a>	תַּכְרִיךְ	takrîyk	tak-reek'	
H8510	<a href='S:H8524'>H8524</a>的省略型；TWOT-2513a；陽性名詞｜➊土堆｜ⓐ廢墟堆｜ⓑ高墩，山丘（城市所在的高地）	תֵּל	têl	tale	
H8511	字根型；動詞｜➊（Qal）掛上，懸置，彎曲	תָּלָא	tâlâʼ	taw-law'	
H8512	源自<a href='S:H8510'>H8510</a>與<a href='S:H24'>H24</a>；專有名詞（地名）｜提勒‧亞畢：防洪堤｜➊巴比倫的城市，先知以西結的住處，座落於迦巴魯河畔，該河可能是伯拉河（今幼發拉底河）的支流<a href='B:330 3:15'>結3:15</a>	תֵּל אָבִיב	Têl ʼÂbîyb	tale aw-beeb'	
H8513	源自<a href='S:H3811'>H3811</a>；TWOT-1066a；陰性名詞｜➊辛勞，艱苦，疲倦	תְּלָאָה	tᵉlâʼâh	tel-aw-aw'	
H8514	源自<a href='S:H3851'>H3851</a>；TWOT-1065a；陰性名詞｜➊乾旱<a href='B:350 13:5'>何13:5</a>	תַּלְאוּבָה	talʼûwbâh	tal-oo-baw'	
H8515	源自外來語；專有名詞（地名）｜提‧拉撒：亞述的山丘｜➊亞述人攻佔的城市，顯然位於美索不達米亞	תְּלַאשַּׂר	Tᵉlaʼssar	tel-as-sar'	
H8516	源自<a href='S:H3847'>H3847</a>；TWOT-1075c；陰性名詞｜➊衣服，穿著，衣裳<a href='B:290 59:17'>賽59:17</a>	תַּלְבֹּשֶׁת	talbôsheth	tal-bo'-sheth	
H8517	相當於<a href='S:H7950'>H7950</a>；TWOT-3057；陽性名詞｜➊雪<a href='B:50 7:9'>申7:9</a>	תְּלַג	tᵉlag	tel-ag'	
